Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
330008,WYOMING COUNTY COMMUNITY HOSPITAL,400 NORTH MAIN STREET,WARSAW,NY,14569,WYOMING,5857862233,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",6,16,,4/1/15,3/31/16,
330008,WYOMING COUNTY COMMUNITY HOSPITAL,400 NORTH MAIN STREET,WARSAW,NY,14569,WYOMING,5857862233,Stroke Care,STK_4,Thrombolytic Therapy,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330008,WYOMING COUNTY COMMUNITY HOSPITAL,400 NORTH MAIN STREET,WARSAW,NY,14569,WYOMING,5857862233,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,92,12,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330008,WYOMING COUNTY COMMUNITY HOSPITAL,400 NORTH MAIN STREET,WARSAW,NY,14569,WYOMING,5857862233,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,"2 - Data submitted were based on a sample of cases/patients., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Emergency Department,ED_1b,ED1,495,899,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Emergency Department,ED_2b,ED2,170,899,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Emergency Department,EDV,Emergency department volume,"Very High (60,000+ patients annually)",,,1/1/15,12/31/15,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Preventive Care,IMM_2,Immunization for influenza,99,594,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,70,3616,,10/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Emergency Department,OP_18b,OP 18,239,707,,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Emergency Department,OP_20,Door to diagnostic eval,73,797,,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Emergency Department,OP_21,Median time to pain med,89,116,,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Emergency Department,OP_22,Left before being seen,5,131931,,1/1/15,12/31/15,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,98,120,,1/1/15,12/31/15,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,97,116,,1/1/15,12/31/15,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Heart Attack or Chest Pain,OP_5,Median Time to ECG,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,50,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Stroke Care,STK_4,Thrombolytic Therapy,41,32,,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,100,56,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,2125887000,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,22,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Emergency Department,ED_1b,ED1,294,833,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Emergency Department,ED_2b,ED2,72,832,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Emergency Department,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",,,1/1/15,12/31/15,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Preventive Care,IMM_2,Immunization for influenza,89,536,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,94,2967,,10/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Emergency Department,OP_18b,OP 18,196,398,,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Emergency Department,OP_20,Door to diagnostic eval,30,406,,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Emergency Department,OP_21,Median time to pain med,87,131,,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Emergency Department,OP_22,Left before being seen,2,45152,,1/1/15,12/31/15,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,92,63,,1/1/15,12/31/15,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,90,63,,1/1/15,12/31/15,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,100,12,,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Heart Attack or Chest Pain,OP_5,Median Time to ECG,14,14,,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,36,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Stroke Care,STK_4,Thrombolytic Therapy,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.",4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,92,24,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,6077985111,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,11,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Emergency Department,ED_1b,ED1,366,755,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Emergency Department,ED_2b,ED2,170,754,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Emergency Department,EDV,Emergency department volume,"Very High (60,000+ patients annually)",,,1/1/15,12/31/15,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Preventive Care,IMM_2,Immunization for influenza,91,535,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,78,10689,,10/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Emergency Department,OP_18b,OP 18,229,342,,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Emergency Department,OP_20,Door to diagnostic eval,44,326,,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Emergency Department,OP_21,Median time to pain med,37,135,,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Emergency Department,OP_22,Left before being seen,2,78155,,1/1/15,12/31/15,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,84,83,,1/1/15,12/31/15,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,90,87,,1/1/15,12/31/15,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Heart Attack or Chest Pain,OP_5,Median Time to ECG,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,36,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Stroke Care,STK_4,Thrombolytic Therapy,85,33,,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,86,115,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,ALBANY,5182623000,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,95,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Emergency Department,ED_1b,ED1,479,885,,4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Emergency Department,ED_2b,ED2,187,885,,4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Emergency Department,EDV,Emergency department volume,"Very High (60,000+ patients annually)",,,1/1/15,12/31/15,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Preventive Care,IMM_2,Immunization for influenza,90,509,,10/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,91,4345,,10/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Emergency Department,OP_18b,OP 18,246,379,,4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Emergency Department,OP_20,Door to diagnostic eval,62,422,,4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Emergency Department,OP_21,Median time to pain med,98,282,,4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Emergency Department,OP_22,Left before being seen,2,117800,,1/1/15,12/31/15,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,7182626000,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,0,319,,1/1/15,12/31/15,
